"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PW9M3MXJ","conferencePaper","2014","Riquelme, J.L.; Meroi Matinez, C.; Simone, D.D.; Araoz, M.F.","Downlink budget in Band S and antenna patch for the nanosatellite Pehuensat II","IEEE Bienn. Congr. Argentina, ARGENCON","9781479942695 (ISBN)","","10.1109/ARGENCON.2014.6868528","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906706156&doi=10.1109%2FARGENCON.2014.6868528&partnerID=40&md5=d8b73859ae4b9c2f6f7227c831742d8b","After the success of Pehuensat I, the nanosatellite launched by National University of Comahue (UNCO), a new project has emerged and with it new challenges. The Pehuensat II, successor to the former, will have a much more ambitious mission including the transmission of satellite imagery which require a higher transmission rate and therefore will require an increase in the frequency band. Because of this, the link budget and antenna design are essential to ensure the reliability of the communication in the short time of visibility of LEO satellites. Initial investigations are presented in this paper. © 2014 IEEE. © 2014 Elsevier B.V., All rights reserved.","2014","2025-11-07 22:06:22","2025-11-07 22:06:22","","411-416","","","","","","Cálculo del enlace descendente en banda S y antena patch para el nanosatélite Pehuensat II","","","","","IEEE Computer Society help@computer.org","","English","","","Scopus","","","","Journal Abbreviation: IEEE Bienn. Congr. Argentina, ARGENCON","<p>Export Date: 07 November 2025; Cited By: 1; Conference name: 2nd IEEE Biennial Congress of Argentina, ARGENCON 2014; Conference location: San Carlos de Bariloche; Conference sponsors: Aerolineas Argentinas; et al.; IEEE Argentina; National Scientific and Technical Research Council (CONICET); National University of Rio Negro; U.N.L.P. (Fi)</p>","","","Antenna design; Budget control; Communication satellites; Frequency bands; In-band; LEO satellite; Link budgets; Microstrip antennas; Nanosatellite; Nanosatellites; New projects; Satellite imagery; Transmission rates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PHGLXRVW","conferencePaper","2014","Klein, J.; Hawkins, J.; Thorsen, D.","Improving cubesat downlink capacity with active phased array antennas","IEEE Aerosp. Conf. Proc.","1095323X (ISSN); 9781479916221 (ISBN); 9781665490320 (ISBN); 9781467376761 (ISBN); 9781424438884 (ISBN); 9781728127347 (ISBN); 9781728174365 (ISBN); 9780780376519 (ISBN); 9781424473502 (ISBN); 9781467318112 (ISBN); 9781424414888 (ISBN)","","10.1109/AERO.2014.6836238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904012550&doi=10.1109%2FAERO.2014.6836238&partnerID=40&md5=7cf395457ae5c75773239d40fb0a27b6","Power budgets on small satellites are restricted by the limited surface area for solar panels. This limits the power available for radio communications, which constrains the downlink budget. The limited transmit power translates to low downlink data rates on small satellites. Antenna gain from directive antennas may be a power efficient way of improving the downlink budget, thereby increasing the downlink rate of small satellites. We have developed a prototype low-power, electrically-steered S-band phased array RF front-end suitable for a CubeSat that could efficiently increase the EIRP, permitting higher data rates. A prototype of the array has been constructed and tested in an anechoic chamber. The four element array provides a minimum gain of 2.5 dB and average gain of 5 dB compared to a single patch antenna element with a 5Wpower envelope across a range of up to 60 degrees from broadside of the array. Given the 100 mW overhead of each phased array element, the design is expected to scale to a 16 element array, which could fit on two 20 cm by 10 cm deployable panels on a 2U CubeSat. With a 10 watt average power budget for the transmitter, such an array would provide an estimated gain of 11 dB compared to a single omnidirectional antenna. © 2014 IEEE. © 2014 Elsevier B.V., All rights reserved.","2014","2025-11-07 22:06:22","2025-11-07 22:06:22","","","","","","","","","","","","","IEEE Computer Society help@computer.org","","English","","","Scopus","","","","Journal Abbreviation: IEEE Aerosp. Conf. Proc.","<p>Export Date: 07 November 2025; Cited By: 9; Conference name: 2014 IEEE Aerospace Conference; Conference location: Big Sky, MT</p>","","","Active phased array antennas; Antenna element; Antenna gains; Antenna phased arrays; Budget control; Directive antennas; Downlink capacity; Element array; Phased array elements; Power efficient; Satellites; Transmit power; Uranium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IEEE Aerospace Conference Proceedings","","","","","","","","","","","","","","",""
"R388XD8F","conferencePaper","2014","Hamrouni, C.; Neji, B.; Alimi, A.M.","Both side linked fuzzy controlled antennas array system development for small satellite application: ERP Sat_1","Adv. Mater. Res.","16628985 (ISSN); 10226680 (ISSN); 9783037858257 (ISBN); 9783037853566 (ISBN); 9783037855942 (ISBN); 9780878499724 (ISBN); 9783037851234 (ISBN); 9783037856383 (ISBN); 9783037855225 (ISBN); 9780878494033 (ISBN); 9783037851258 (ISBN); 9783038351504 (ISBN)","","10.4028/www.scientific.net/AMR.875-877.2092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896350803&doi=10.4028%2Fwww.scientific.net%2FAMR.875-877.2092&partnerID=40&md5=2587c23785ede6fce6d3bae2aa8f5905","Pico satellite telecommunication with Ground Station (GS) is characterized by a limited line of sight that affects transmission delay and data. In this paper, a new fuzzy logic control system model is proposed to ensure a long lasting Ground Station (G.S) visibility to Pico satellite during orbiting in Leo. Developed system is helpful to control wave propagation for transmission. Presented method describes a fuzzy switching control system for both side microstrip antennas array system model that guarantee a maximum transmission time and achieves small satellite communication control performance with simplified control scheme. The method includes switched system modeling, fuzzy control system design, and optimized fuzzy modeling algorithm; in addition Petri net modeling is developed to predict system behavior. Added algorithms were simulated and tested. Proposed system and integrated algorithms performance were demonstrated in the reported simulations and tests results. © (2014) Trans Tech Publications, Switzerland. © 2014 Elsevier B.V., All rights reserved.","2014","2025-11-07 22:06:22","2025-11-07 22:06:22","","2092-2096","","","875-877","","","","","","","","Trans Tech Publications","","English","","","Scopus","","","","Journal Abbreviation: Adv. Mater. Res.","<p>Export Date: 07 November 2025; Cited By: 0; Conference name: 2012 International Conference on Advanced Material and Manufacturing Science, ICAMMS 2012; Conference location: Beijing; Conference sponsors: and Computer Science; Beijing Xinyongshun Academic-Exchange LTD; International Research Association of Information; Science Technology Press, China</p>","","","Algorithms; Control system modeling; Control system modeling (CSM); Control systems; Electromagnetic fields; Electromagnetic fields (EM); Erpsat-1; Fussy logic; Fussy logic controller (FLC); Fuzzy control; Fuzzy control industrial (FCI); Fuzzy logic control system; Fuzzy modeling algorithm; Intelligent control (IC); Microstrip antenna (MA); Microstrip antenna network (man); Microstrip antennas; Petri net model simulation technique (PNMST); Petri net models; Petri nets; Pico satellite; Satellite antennas; Satellite communication systems; Satellite ground stations; Satellites; Small satellite communications; Small-satellite applications; Switching systems; Wave propagation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advanced Materials Research","","","","","","","","","","","","","","",""
"N3R3FTFI","conferencePaper","2013","Bonin, G.; Armitage, S.; Grocott, S.","The CanX-4&5 inter-satellite link (ISL): An enabling satellite-to-satellite transceiver design for intra-constellation communications","31st AIAA Internat. Commun. Satellite Syst. Conf.","9781624102448 (ISBN)","","10.2514/6.2013-5627","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887234278&doi=10.2514%2F6.2013-5627&partnerID=40&md5=c8b7bcb84e1491dd602e734cf6e17a00","The CanX-4 and CanX-5 dual-spacecraft mission-slated to launch in late 2013 aboard the ISRO PSLV launch vehicle-is an experiment to demonstrate autonomously-controlled precision formation flight. The primary mission objectives are to achieve relative spacecraft position determination on the order of centimetres and relative position control of less than 1 metre. In order to achieve this mission, both spacecraft must exchange position and attitude information wirelessly. This exchange is enabled by an inter-satellite S-band transceiver, which creates a wireless bridge between the payload computers of the two spacecraft. This intersatellite link (ISL) is designed to operate over several kilometers separation at 10 kbps symbol rate. Two patch antennas on opposite faces of each spacecraft provide near-complete spherical coverage. Once validated on orbit in the coming year, this ISL link can be expanded to provide inter-satellite links in larger, more capable small satellite constellations-an enabling backbone technology for an increasing number of multi-satellite missions on the horizon. © 2013 Elsevier B.V., All rights reserved.","2013","2025-11-07 22:06:22","2025-11-07 22:06:22","","","","","","","","","","","","","","","English","","","Scopus","","","","Journal Abbreviation: 31st AIAA Internat. Commun. Satellite Syst. Conf.","<p>Export Date: 07 November 2025; Cited By: 1; Conference name: 31st AIAA International Communications Satellite Systems Conference, ICSSC 2013; Conference location: Florence; Conference sponsors: A.S.I Agenzia Spaziale Italiana; ASTRIUM; CPI Communcations and Power Industries; ESA; Eutelsat; et al</p>","","","Communication satellites; Formation flight; Inter-satellite link; Mission objectives; Multi-satellite mission; Nanosatellites; Position determination; Relative position control; Satellite links; Space flight; Spacecraft; Transceiver design; Transceivers; Wireless bridges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6L7JQABJ","journalArticle","2013","Yasin, T.; Baktur, R.","Circularly polarized meshed patch antenna for small satellite application","IEEE Antennas and Wireless Propagation Letters","","15361225 (ISSN)","10.1109/LAWP.2013.2280131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884545430&doi=10.1109%2FLAWP.2013.2280131&partnerID=40&md5=4c2e7655b35d49b3e6e199509db5630c","A circularly polarized meshed patch antenna design is presented. The proposed antenna consists of two square meshed patches, which generate two orthogonal linear polarizations at two slightly different frequencies. A common proximity feedline is utilized to excite the two patches, and a 90̂ phase difference can be achieved between the two resonant frequencies, which is needed for circular polarization. The overall structure of this antenna is highly compatible with solar panels; thus, it is of great significance for small satellite applications. The measured results of the antenna prototype show that it has a 3-dB axial-ratio (AR) bandwidth of 15 MHz, a 10-dB impedance bandwidth of 2%, and a gain of 5.15 dB at its center frequency 2.47 GHz. © 2013 IEEE. © 2013 Elsevier B.V., All rights reserved.","2013","2025-11-07 22:06:22","2025-11-07 22:06:22","","1057-1060","","","12","","IEEE Antennas Wirel. Propag. Lett.","","","","","","","","English","","","Scopus","","","","","<p>Export Date: 07 November 2025; Cited By: 68</p>","","","Cell integration; Circular polarization; Circularly polarized; Different frequency; Electric impedance; Impedance bandwidths; Linear polarization; Measured results; meshed patch antenna; Microstrip antennas; Natural frequencies; Patch antenna designs; Satellite antennas; Small-satellite applications; solar cell integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RST7M3EJ","conferencePaper","2013","Saputra, W.N.; Prasetya, B.; Wahyu, Y.","Design and realization of two array triangle patch of microstrip antenna with gold plat at frequency 2400-2450 MHz for hexagonal nanosatellite","Int. Conf. Inf. Commun. Technol., ICoICT","9781467349925 (ISBN)","","10.1109/ICoICT.2013.6574594","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883466773&doi=10.1109%2FICoICT.2013.6574594&partnerID=40&md5=68a94fac791246d708c2ea07cbaf5477","Ministry of Education and Culture developed a nano-sized satellite technology, or so-called nanosatellite, to design Indonesia inter-University Satellite-1 (IiNUSAT-1) as a learning tool of space engineering, for the universities in Indonesia. These nano satellites orbiting in Low Earth Orbit trajectory (LEO). This satellite has a primary function for data communication. On the space segment subsystems are RSPL (Remote Sensing Payload) as an image sensor payload following the transmitter system (antenna) that can be used for sensing applications earth's surface. © 2013 IEEE. © 2013 Elsevier B.V., All rights reserved.","2013","2025-11-07 22:06:22","2025-11-07 22:06:22","","322-327","","","","","","","","","","","","","English","","","Scopus","","","","Journal Abbreviation: Int. Conf. Inf. Commun. Technol., ICoICT","<p>Export Date: 07 November 2025; Cited By: 6; Conference name: 2013 International Conference of Information and Communication Technology, ICoICT 2013; Conference location: Bandung; Conference sponsors: InstitutTeknologi Telkom; IEEE Indonesia Section; The Ministry of Information and Communication; PT. Telkom Indonesia; PT. Telkomsel</p>","","","arrays of microstrip antennas; Communication systems; Data-communication; gain 6 dBi; Information technology; Microstrip antennas; Ministry of Education; nano satellite; Nanosatellites; Orbits; Primary functions; s-band; Satellite technology; Sensing applications; triangular patch; Triangular patch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2QBQXW3C","conferencePaper","2013","Péragin, E.; Dehaene, T.; Guillois, G.; Aguttes, J.P.","X band telemetry solution for cube and NANO satellite","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904614473&partnerID=40&md5=20cc7e9d395fa90ce8aff65986772422","Six years ago, CNES started R&D studies related to telemetry in X band, with the goal of providing to micro satellite platform manufacturers a low cost but high performances X band transmitter. The promising results achieved have led to the decision to develop a transmitter for ESA PROBA-V spacecraft to be launched in 2013. The first flight models have been designed in only 18 months and will be delivered to ESA in February 2012. In the same way, CNES is now studying a solution to download telemetry in X band for cube and nano satellites. The aim is to provide a high data rate subsystem for missions with high telemetry needs such as Space Spectrum Survey, Automatic Identification System by satellite, Earth Observation, etc.... The paper first demonstrates the capacity of this solution to download several gigabytes per day. Link budgets with 3 and 5 m diameter antenna ground stations are presented for data rates up to 50 Mbps in different operating modes. Then a description of the miniaturized transmitter in development is done. It is designed to cope with the restricted space and energy of very small platforms. The footprint and volume are specially designed to fit with CubeSat or NanoSat dimensions and the DC/DC consumption is limited to only 10W for 33 dBm RF output power. Critical functions such as flexible bit rate section, data interface, high efficiency power amplifier are described and the performances of the first prototype are presented. The last part is dedicated to the antenna. The design is based on a simple patch antenna realized on standard substrate. The performances of a prototype have been measured in CNES antenna facilities and are in conformance with the simulations. Copyright© (2013) by the International Astronautical Federation. © 2014 Elsevier B.V., All rights reserved.","2013","2025-11-07 22:06:22","2025-11-07 22:06:22","","4227-4236","","","6","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 4; Conference name: 64th International Astronautical Congress 2013, IAC 2013; Conference location: Beijing</p>","","","Antenna facilities; Antennas; Automatic identification system; Automation; Budget control; Critical functions; Earth observations; High efficiency power amplifiers; Micro-satellite platforms; Power amplifiers; Satellites; Space flight; Space platforms; Telemetering equipment; Telemetry solutions; Transmitters; X-band transmitters","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"HL98CIPT","conferencePaper","2013","Hauschild, A.; Markgraf, M.; Montenbruck, O.","Flight results of the NOX dual-frequency GPS receiver payload on-board the TET satellite","Int. Tech. Meet. Satell. Div. Inst. Navig., ION GNSS","9781617827358 (ISBN); 9781510817258 (ISBN); 9781605600697 (ISBN); 9781629935782 (ISBN); 9781622769803 (ISBN); 9781634399913 (ISBN); 9781618394750 (ISBN); 9781605606897 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898954971&partnerID=40&md5=a8812175089ddbdef726dcd2b902b1a2","The German small satellite TET-1 has been launched into a low-Earth orbit on July 22, 2012, from the launch site in Baikonur, Kazakhstan. The satellite carries various technology demonstration payloads, among them the Navigation and Occultation experiment (NOX). This payload consists of a geodetic-grade GPS receiver, which is connected via an antenna selector to two GPS L1/L2 patch antennas. One of the antennas is mounted on the satellite's zenith panel and receives signals primarily used for precise orbit determination (POD) experiments. The second antenna is pointed towards the anti-flight direction of the satellite for collecting measurements of low elevation satellites for ionospheric and tropospheric occultations. The antenna switch allows to select either the POD or the occultation antenna for signal reception. This paper describes the NOX payload onboard the TET satellite in detail. The receiver's tracking performance and the accuracy of the navigation solution is analyzed. Finally, tracking results of the occultation antenna are presented, which demonstrate the suitability of commercial-off-the-shelf receiver technology for observing GNSS radio occultations. © 2014 Elsevier B.V., All rights reserved.","2013","2025-11-07 22:06:23","2025-11-07 22:06:23","","3316-3324","","","4","","","","","","","","Institute of Navigation 8551 Rixlew Lane Suite 360 Manassas VA 20109","","English","","","Scopus","","","","Journal Abbreviation: Int. Tech. Meet. Satell. Div. Inst. Navig., ION GNSS","<p>Export Date: 07 November 2025; Cited By: 4; Conference name: 26th International Technical Meeting of the Satellite Division of the Institute of Navigation, ION GNSS 2013; Conference location: Nashville, TN</p>","","","Antenna switches; Commercial-off-the-shelf; Experiments; Geodetic satellites; Global positioning system; Low elevation satellites; Navigation; Navigation solution; Precise orbit determination; Radio occultations; Satellite antennas; Tracking performance; Various technologies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42KLNW79","conferencePaper","2013","Neveu, N.; Garcia, M.; Casana, J.; Dettloff, R.; Jackson, D.R.; Chen, J.","Transparent microstrip antennas for CubeSat applications","IEEE Int. Conf. Wirel. Space Extreme Environ., WiSEE - Conf. Proc.","9781479929580 (ISBN)","","10.1109/WiSEE.2013.6737542","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897756168&doi=10.1109%2FWiSEE.2013.6737542&partnerID=40&md5=6d20e2ad2ab944aa1b2c5bcc49b3cbf6","Simple antennas such as wire whips are commonly used on CubeSats because they do not obstruct the solar panels. These are mechanically deployed and prone to failure. This paper offers several antenna solutions that address the challenges associated with launching standards and the need for solar panels. Each design aims to fit onto a face of a 3-unit (3U) CubeSat. The design frequencies are 2.4 GHz and 434 MHz for ground communication, 1.616 GHz for communication with the Iridium satellite constellation, and 900 MHz for communication between CubeSats. Based on the simulation results, three types of patch antennas were fabricated: silver mesh antennas on quartz substrates, solid patch antennas of Indium Tin Oxide (ITO) on glass substrates, and a copper slatted ring resonator antenna on RO4533 substrate. © 2013 IEEE. © 2014 Elsevier B.V., All rights reserved.","2013","2025-11-07 22:06:23","2025-11-07 22:06:23","","","","","","","","","","","","","IEEE Computer Society help@computer.org","","English","","","Scopus","","","","Journal Abbreviation: IEEE Int. Conf. Wirel. Space Extreme Environ., WiSEE - Conf. Proc.","<p>Export Date: 07 November 2025; Cited By: 37; Conference name: 2013 IEEE International Conference on Wireless for Space and Extreme Environments, WiSEE 2013; Conference location: Baltimore, MD; Conference sponsors: IEEE Baltimore Section; IEEE Canada; IEEE USA; UFFC Society</p>","","","Antennas; Communication; Cube satellites; Cubesat; Design frequencies; Glass substrates; Ground communications; Indium tin oxide; Iridium satellite; Microstrip antennas; Quartz; Quartz substrate; Ring resonator; Satellite antennas; Solar concentrators; Substrates; Transparent antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W4NG4MHG","journalArticle","2013","Babuscia, A.; Corbin, B.; Knapp, M.; Jensen-Clem, R.; van de Loo, M.; Seager, S.","Inflatable antenna for cubesats: Motivation for development and antenna design","Acta Astronautica","","00945765 (ISSN); 0080336426 (ISBN); 0080323626 (ISBN); 0080299857 (ISBN); 9780080299853 (ISBN); 0080311067 (ISBN); 0080299865 (ISBN)","10.1016/j.actaastro.2013.06.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884907579&doi=10.1016%2Fj.actaastro.2013.06.005&partnerID=40&md5=eb19fd62cb5c5325d683b82074987288","CubeSats and small satellites have potential to provide means to explore space and to perform science in a more affordable way. As the goals for these spacecraft become more ambitious in space exploration, moving from Low Earth Orbit (LEO) to Geostationary Earth Orbit (GEO) or further, the communication systems currently implemented will not be able to support those missions. One of the bottlenecks in small spacecraft communication systems is represented by antennas' size, due to the close relation between antenna gain and dimensions. Current antennas for CubeSats are mostly dipole or patch antennas with limited gain. Deployable (not inflatable) antennas for CubeSats are currently being investigated, but these solutions are affected by the challenge of packaging the whole deployable structure in a small spacecraft. The work that we propose represents the first attempt to develop an inflatable antenna for CubeSats. Inflatable structures and antennas can be packaged efficiently occupying a small amount of space, and they can provide, once deployed, large dish dimension and correspondent gain. Inflatable antennas have been previously tested in space (Inflatable Antenna Experiment, STS-77). However they have never been developed for small spacecraft such as CubeSats, where the packaging efficiency, the deployment, and the inflation represent a challenge. Our study explores for the first time the possibility of developing such antenna in a way compatible with CubeSat dimensions and constraints. The research provides answers on the possible dimensions for an inflatable antenna for small satellites, on the gain and resolution that can be achieved, and on the deployment and inflation mechanism compatible with CubeSat. Future work in the development of the antenna will include the test of the antenna in flight during a specific technical demonstration mission. The article is structured as follows: context and motivation for Cubesat inflatable antenna are described; then a study to design the antenna which achieves the required performance metrics, while respecting the constraints imposed by CubeSat structure, is presented. © 2013 IAA. © 2017 Elsevier B.V., All rights reserved.","2013","2025-11-07 22:06:23","2025-11-07 22:06:23","","322-332","","","91","","Acta Astronaut","","","","","","","","English","","","Scopus","","","","Publisher: Elsevier Ltd","<p>Export Date: 07 November 2025; Cited By: 83; Correspondence Address: A. Babuscia; Massachusetts Institute of Technology, United States; email: babuscia@mit.edu; CODEN: AASTC</p>","","","Antenna; Antennas; Communication systems; Cubesat; CubeSat; Deployable structure; Earth (planet); Equipment testing; Geostationary Earth orbit; Geostationary satellites; Inflatable; Inflatable antenna; Inflatable structures; Low earth orbit(LEO); Microstrip antennas; Motivation; Orbits; Performance metrics; Slot antennas; Space explorations; Space flight; Space research; Spacecraft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GSMZAMDW","conferencePaper","2012","Engelen, S.; van den Oever, M.; Mahapatra, P.; Sundaramoorthy, P.; Gill, E.; Meijer, R.; Verhoeven, C.","Nanosar-case study of synthetic aperture radar for nano-satellites","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883716013&partnerID=40&md5=ed07bcd49525e1d90353389c0e44fef7","Nano-satellites have a cost advantage due to their low mass and usage of commercial-off-the-shelf technologies. However, the low mass also restricts the functionality of a nano-satellite's payload. Typically, this would imply instruments with very low to low resolution and accuracy, essentially ruling out applications such as remote sensing. However, multiple nano-satellites can cooperate to improve the overall system performance, for example by increasing the frequency of the observations. The objective of this study is to design a radar system that can be accommodated in a nano-satellite, and investigate the feasibility of using multiples of these nano-satellites to perform high temporal resolution remote sensing. In this paper therefore, the concept of a nano-satellite sized Synthetic Aperture Radar (Nano-SAR) is investigated. Nano-satellites have very constrained power and volume budgets, and there are limits to how much surface area they can unfold for use in radar. Given these constraints, a SAR system for use in a nano-satellite in a 350 km orbit was sized, and approaches to tackle the deficits in the radar link budget are proposed. When applying state-of-the-art technologies, both on the component level, as well as on an architectural level, one arrives at a closed link budget. The proposed radar system consists of a patch antenna array with a span of 1.14 m by 0.18 m, operating at a frequency of 5.8 GHz. Power amplification and phase shifting is performed on the panel, using digital radio frequency (RF) integrated Complementary Metal Oxide Semiconductor (CMOS) circuits. This results in a swath width of 60 km, with pixel sizes of 10 m in elevation direction. Given these performance values, coupled with the increased revisit times, it was obvious this radar, when flown in a larger swarm of nano-satellites, would allow faster now-casting for weather prediction. With significant investment in technology development, it could be possible to use this system for SAR interferometry, for near-real-time monitoring of fast ground deformation phenomena such as earthquakes and volcanoes. Other applications could lie in the field of near-real-time ship motion detection and oil spill spread detection. Many technical challenges need to be solved still and platforms need to be designed, capable of supporting this system, before this payload would be ready for deployment. Preliminary design suggests the cost of such an instrument is substantially higher than what is common for nano-satellite components. However, the potential of such a system is extremely promising, and merits further investigation.©2012 by the International Astronautical Federation. © 2013 Elsevier B.V., All rights reserved.","2012","2025-11-07 22:06:23","2025-11-07 22:06:23","","8159-8164","","","10","","","","","","","","","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 5; Conference name: 63rd International Astronautical Congress 2012, IAC 2012; Conference location: Naples; Conference sponsors: Agenzia Spaziale Italiana (ASI); Finmeccanica SpA; Sangemini S.p.A.</p>","","","Antenna arrays; Architectural levels; Budget control; CMOS integrated circuits; Commercial off-the-shelf technology; Complementary metal oxide semiconductors; Digital radio; High temporal resolution; Investment in technology; Nanosatellites; Near-real-time monitoring; Oil spills; Radar systems; Remote sensing; Ships; State-of-the-art technology; Synthetic aperture radar; Technical challenges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"XYPJULC9","conferencePaper","2012","Woo, H.; Khan, A.R.; Masui, H.; Cho, M.; Miyakawa, T.; Fujita, T.","Discharge observation on antenna surface radiating high power microwave in plasma environment","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883502964&partnerID=40&md5=915d64eae0838956433f6b467754abd6","Space Solar Power System (SSPS) transfers enormous amount of electrical energy through microwave. Flight demonstration onboard a small satellite in Low Earth Orbit (LEO) is now under consideration. When a high power microwave is irradiated from antenna in LEO plasma environment, there is a concern about discharge caused by interaction between the plasma and the microwave. There has been no experimental observation on such interaction phenomenon. Verification experiment is essential for SSPS to become a reality. We have set-up an experimental system that can simulate the radiation of high power microwave under dense plasma in a vacuum chamber. A RF plasma source was installed to the chamber that we filled with Argon plasma environment of density from 1011 to 10 m' with 4eV to 6eV temperature under a back pressure of 2.6x10"" Pa. A patch antenna made of Glass epoxy substrate was installed inside the chamber. The antenna was connected to a magnetron that could produce 5.8GHz microwave. We monitored the antenna surface temperature, the radiated and reflected power, the chamber pressure and others while we injected the microwave to the antenna up to 45W. We examined whether discharge or related phenomena occur or not on the patch antennas for various conditions to verify the hypothesis of discharge inception that discharge is caused by multi-pactoring and breakdown of the outgas product. Copyright © (2012) by the International Astronautical Federation. © 2013 Elsevier B.V., All rights reserved.","2012","2025-11-07 22:06:23","2025-11-07 22:06:23","","7029-7037","","","9","","","","","","","","","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Conference name: 63rd International Astronautical Congress 2012, IAC 2012; Conference location: Naples; Conference sponsors: Agenzia Spaziale Italiana (ASI); Finmeccanica SpA; Sangemini S.p.A.</p>","","","Atmospheric temperature; Discharge inceptions; Discharge observations; Electric discharges; Flight demonstration; Glass epoxy substrates; High power microwaves; Interaction phenomena; Low earth orbit(LEO); Magnetrons; Microstrip antennas; Microwave devices; Microwaves; Orbits; Plasmas; Space solar power systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
