"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C2JG8BF7","journalArticle","2021","Simon, Jorge; Perez-Guerrero, Hugo; Sosa-Pedroza, Jorge; Martínez-Zúñiga, Fabiola; Villanueva-Maldonado, Juvenal; Flores-Troncoso, Jorge; Cardenas-Juarez, Marco","Design of an Ultrawideband Circularly Polarized Printed Crossed-Dipole Antenna Based on Genetic Algorithms for S-Band CubeSat Applications.","International Journal of Antennas &amp; Propagation","","16875869","","https://research.ebsco.com/linkprocessor/plink?id=ec07f3dd-874b-3112-bcc0-3987cb28eee4","As in any satellite, onboard antennas for CubeSats are crucial to establish communication with ground stations or other satellites. According to its application, antennas must comply with standardized requirements related to size, bandwidth, operating frequency, polarization, and gain. This paper presents an ultrawideband circularly polarized two-layer crossed-dipole microstrip antenna for S-band CubeSat applications using genetic algorithms optimization tools included in the 3D electromagnetic simulation software Ansys HFSS. The antenna is constructed on a 10 × 10 cm Cuclad-250 substrate with a back copper flat plane, located at λ/4 at 2.25 GHz operating frequency. The backplane with the exact substrate dimensions improves gain and reduces inside satellite radiation. Measured bandwidth defined by S<sub>11</sub> at a −10 dB was higher than 1835 MHz with S<sub>11</sub> = −24.68 dB at the central frequency of 2.25 GHz, while measured VSWR at the same frequency was 1.124. At 2.25 GHz, th","2021","2025-11-07 22:19:19","2025-11-07 22:19:19","","1-13","","null","null","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); CubeSats (Artificial satellites); Dipole antennas; Earth stations; Genetic algorithms; Microstrip antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Satellite Telecommunications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YITNEBNL","journalArticle","2024","Osipova, Ksenia; Camps, Adriano; Golkar, Alessandro; Ruiz-de-Azua, Joan A.; Fernandez, Lara; Garzaniti, Nicola","Architecting CubeSat constellations for messaging service, Part I.","Acta Astronautica","","0094-5765","","https://research.ebsco.com/linkprocessor/plink?id=68ec0a92-45e0-31b6-9171-ec039ca8a783","In today's modern and globalized world, connectivity is a key factor for businesses, production facilities, sensor networks, and ordinary people. However, there are still populated areas which are not covered by ground-based telecommunications infrastructure. This is where telecommunication satellite constellations come in, as they can provide coverage to remote and uninhabited regions and fill existing connectivity gaps to ensure data transfer. LoRa is one of the technologies designed for data transmissions over long distances with low power consumption. Alongside with other technologies of the Low-Power Wide Area Network family, it is widely used for Internet of Things applications. LoRa chirp spread spectrum modulation is robust against the Doppler frequency shifts encountered in low earth orbits, and it has already been used in IoT satellite communications. Due to the low transmitted signal power, the achieved data rate is not high, making it a suitable technology for telecommunic","2024","2025-11-07 22:19:19","2025-11-07 22:19:19","","525-539","","null","223","","","","","","","","","","","","","","","","","","","","","Channel capacity (Telecommunications); Communication infrastructure; Doppler effect; Electronic components; navigational and communications equipment and supplies merchant wholesalers; Satellite Telecommunications; Telecommunication satellites; Telecommunication systems; Transmitters (Communication); Wide area networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6P6NREWB","journalArticle","2012","Rodriguez-Osorio, Ramon Martinez; Ramírez, Enrique Fueyo","A Hands-On Education Project: Antenna Design for Inter-CubeSat Communications [Education Column].","IEEE Antennas &amp; Propagation Magazine","","10459243","","https://research.ebsco.com/linkprocessor/plink?id=5ad28b8f-3441-30b7-a91f-88cef271c422","CubeSat platforms have become a de facto standard for universities willing to initiate space-technology activities with students. These small satellite platforms ease the implementation of hands-on education projects and opening the apertures of new research areas. Moreover, due to the limited volume (a 10 cm cube) and power (1 W), the application of imaginative solutions is mandatory. This leads to new innovation processes in the course of CubeSat projects. In this paper, we present a hands-on education project the aim of which is the specification, design, building and measurement of an antenna for communication between nanosatellites and, in particular, CubeSats. The project lies within the framework of ETSIT-UPM innovative education activities in the area of space technology, where students play a leading role in real engineering projects.","2012","2025-11-07 22:19:20","2025-11-07 22:19:20","","211-224","","5","54","","","","","","","","","","","","","","","","","","","","","and Professional Schools; Antenna arrays; Astronautics; colleges; Colleges; Electrical engineering education; Engineering Services; Innovations in higher education; Satellite Telecommunications; Space Research and Technology; Students; Telecommunication satellites; Universities; Universities &amp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LH947MFZ","journalArticle","2015","Volkan, A. K. A. N.","Electrically small printed antenna for applications on cubesat and nano-satellite platforms.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=e57bd6b7-5f2f-396b-bb82-18afab17b1dc","ABSTRACT A very compact circularly polarized antenna to be utilized readily on nanosatellite and CubeSat platforms is presented. Nanosatellite and CubeSats have very limited volume and surfaces bringing a physical size constraint on the components and antennas which should also be as functional as their counterparts used in similar terrestrial systems. The proposed structure is a cavity-backed antenna with tapered crossed-slot aperture. The antenna is a low-profile compared to wavelength, circularly polarized and wide-band with respect to conventional high-Q printed antennas. Two different designs to operate at 2.44 GHz are implemented on two different substrates, occupying a footprint of 38 mm × 38 mm and 30 mm × 30 mm. Their measured percentage impedance bandwidths are 2% and 1.68%, respectively. The obtained maximum gain is about 5 dBic around the target frequency. © 2015 Wiley Periodicals, Inc. Microwave Opt Technol Lett 57:891-896, 2015","2015","2025-11-07 22:19:20","2025-11-07 22:19:20","","891-896","","4","57","","","","","","","","","","","","","","","","","","","","","Aerospace product and parts manufacturing; Circular polarization; CubeSats (Artificial satellites); Guided Missile and Space Vehicle Manufacturing; Nanosatellites; Slot antennas; Space vehicles; Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DANRJK37","journalArticle","2020","Suarez Fajardo, Carlos Arturo; Ariza Pulido, Jeison Jair; Mejía Serrano, Sergio Esteban; Puerto Leguizamón, Gustavo Adolfo","Suspended plate antenna with circular polarization and configurable sense of rotation.","Inge-Cuc","","0122-6517","","https://research.ebsco.com/linkprocessor/plink?id=d8aea590-976b-3ad1-b696-1d2239186f1d","Introducción: Las antenas con polarización circular (APC) permiten reducir el efecto de rotación de Faraday debido a la presencia de la ionosfera, el cual ocasiona una significante pérdida de potencia frente al caso de utilizar antenas con polarización lineal (ALP) [1]-[2], por lo tanto, estas antenas son ampliamente utilizadas para aplicaciones en telemetría espacial de satélites, sondas espaciales y misiles balísticos entre otras [2]. Por otra parte, las antenas de placa suspendida (APS) brindan la posibilidad de obtener mayores niveles de ganancia máxima y ancho de banda de impedancia frente a las tecnologías convencionales. Así mismo, resulta útil el poder seleccionar el sentido de giro más apropiado, dependiendo de las condiciones de propagación en los enlaces de subida/bajada. Objetivo: Diseñar una (APC) con sentido de giro seleccionable para aplicaciones en satélites pequeños, usando la tecnología (APS), tal que posea niveles de ganancia y ancho de banda superiores a las obteni","2020","2025-11-07 22:19:20","2025-11-07 22:19:20","","1-10","","1","16","","","","","","","","","","","","","","","","","","","","","ANTENNAS (Electronics); CIRCULAR polarization; FARADAY effect; LINEAR polarization; ROTATIONAL motion; ℡ECOMMUNICATION satellites; ℡EMETRY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVX7V9F7","journalArticle","2019","Yoshimoto, Eduardo; Heckler, Marcos V. T.","Optimization of Planar Antenna Arrays Using the Firefly Algorithm.","Journal of Microwaves, Optoelectronics &amp; Electromagnetic Applications","","21791074","","https://research.ebsco.com/linkprocessor/plink?id=cd074d8a-4249-3a19-9a51-7e5cdf304ba6","This paper describes the application of the Firefly Algorithm for the optimization of linear and planar antenna arrays. In order to demonstrate the potential of this technique, three applications are reported. The first one is the synthesis of a radiation pattern with isoflux distribution with a non-uniformly spaced linear array composed of isotropic antennas. The second application is the optimization of a non-uniformly spaced planar array composed of isotropic radiators installed on an 8-U nanosatellite. Finally, the optimization of a 3×3 planar antenna array for beam steering with simultaneous side lobe level control is described, whereby the beamforming coefficients were allowed to assume only discrete values. In the three cases considered, good agreement between the desired (mask) and the optimized patterns has been obtained.","2019","2025-11-07 22:19:20","2025-11-07 22:19:20","","126-140","","1","18","","","","","","","","","","","","","","","","","","","","","Beam steering; Directional antennas; Linear antenna arrays; Planar antenna arrays; Process optimization; Space (Architecture)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z8GYFQVN","journalArticle","2019","Sitompul, Peberlin Parulian; Sri Sumantyo, Josaphat Tetuko; Kurniawan, Farohaji; Nasucha, Mohammad","Axial Ratio and Gain Enhancement of a Circular-Ring Slot Antenna Using a Pair of Asymmetrical Rectangular Slots and a Parasitic Patch for a Radio Beacon on a Nanosatellite.","Aerospace (MDPI Publishing)","","22264310","","https://research.ebsco.com/linkprocessor/plink?id=7b70007e-777e-375b-a829-bb1dbab62b1a","Radio beacons enable measurements of ionospheric radio scintillations and total electron content (TEC). These beacons transmit unmodulated, phase-coherent waves in S-band frequencies. Many satellite applications require circularly polarized (CP) wideband antennas. Their compact size, lightweight, and simple fabrication method make CP antennas suitable for small satellite systems. The slot antenna has wideband impedance, but the 3 dB axial ratio bandwidth (ARBW) is narrower compared to the impedance bandwidth (IBW). In this paper, a circularly polarized circular-slotted antenna (CSA) is proposed to enhance the ARBW and the antenna gain. A pair of asymmetrical rectangular slots, a simple 50 Ω feedline and a parasitic patch were introduced to a CSA to enhance the 3 dB ARBW and the antenna gain. Rectangular slots were inserted on the diagonal axis of the CSA, the feedline was shifted to the left side of the x-axis, and a parasitic patch was attached to the circular slot. The lengths of th","2019","2025-11-07 22:19:20","2025-11-07 22:19:20","","39-null","","4","6","","","","","","","","","","","","","","","","","","","","","Aspect ratio (Images); Beacons; Circular polarization; Ionospheric techniques; Radio measurements; Slot antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VDQI2P3","journalArticle","2016","Zainud-Deen, S. H.; El-Shalaby, N. A.; Gaber, S. M.; Malhat, H. A.","Circularly Polarized Transparent Microstrip Patch Reflectarray Integrated with Solar Cell for Satellite Applications.","International Journal of Microwave Science &amp; Technology","","16875826","","https://research.ebsco.com/linkprocessor/plink?id=ef4977bb-2c1e-3e52-b389-672b4bb40c34","Circularly polarized (CP) transparent microstrip reflectarray antenna is integrated with solar cell for small satellite applications at 10 GHz. The reflectarray unit cell consists of a perfect electric conductor (PEC) square patch printed on an optically transparent substrate with the PEC ground plane. A comparison between using transparent conducting polymers and using the PEC in unit-cell construction has been introduced. The waveguide simulator is used to calculate the required compensation phase of each unit cell in the reflectarray. The radiation characteristics of 13 × 13 CP transparent reflectarray antenna are investigated. A circularly polarized horn antenna is used to feed the reflectarray. The solar cell is incorporated with the transparent reflectarray on the same area. The solar-cell integration with the reflectarray reduces the maximum gain by about 0.5 dB due to the increase in the magnitude of the reflection coefficient. The results are calculated using the finite integ","2016","2025-11-07 22:19:20","2025-11-07 22:19:20","","1-7","","null","null","","","","","","","","","","","","","","","","","","","","","Artificial satellites; Conducting polymers; Electrical conductors; Electronic components; Finite integration technique; navigational and communications equipment and supplies merchant wholesalers; Other Electronic Parts and Equipment Merchant Wholesalers; Polarization (Electricity); Power and Communication Line and Related Structures Construction; Reflectarray antennas; Semiconductor and other electronic component manufacturing; Semiconductor and Related Device Manufacturing; Solar cells; Space Research and Technology; Substrates (Materials science)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87CHVBV4","journalArticle","2021","Alam, Touhidul; Almutairi, Ali F.; Samsuzzaman, Md; Cho, Mengu; Islam, Mohammad Tariqul","Metamaterial array based meander line planar antenna for cube satellite communication.","Scientific Reports","","2045-2322","","https://research.ebsco.com/linkprocessor/plink?id=83fd10a0-be25-3e65-b700-e694bc75076d","This research article presents a design and performance analysis of a metamaterial inspired ultra-high frequency (UHF) compact planar patch antenna for the CubeSat communication system that could be smoothly integrated with commercially available 2U Cube Satellite structure and onboard subsystem. The proposed antenna consists of two layers, one is two different width meander line antenna patch with partial ground plane and another layer is 3 × 2 near-zero-indexed metamaterial (NZIM) metamaterial array structure with ground plane. The NZIM array layer has been utilized to minimize the coupling effect with Cube Satellite structure and improve the frequency stability with enhanced antenna gain and efficiency. The fabricated antenna can operate within the lower UHF frequency band of 443.5–455 MHz. with an average peak gain of 2.5 dB. The designed antenna impedance stability characteristic has been explored after integration with the 2U Cube Satellite body layout. Besides, the antenna comm","2021","2025-11-07 22:19:20","2025-11-07 22:19:20","","1-12","","1","11","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna design; Metamaterials; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Planar antennas; Power and Communication Line and Related Structures Construction; Satellite Telecommunications; Telecommunication satellites; UHF antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLYQ2P8L","journalArticle","2021","Li, Siyu; Liao, Shaowei; Yang, Yang; Che, Wenquan; Xue, Quan","Low-Profile Circularly Polarized Isoflux Beam Antenna Array Based on Annular Aperture Elements for CubeSat Earth Coverage Applications.","IEEE Transactions on Antennas &amp; Propagation","","0018926X","","https://research.ebsco.com/linkprocessor/plink?id=dc5563ab-42f1-3ee4-ba04-4671d64f9cce","This article presents an antenna array to produce a circularly polarized (CP) isoflux beam for CubeSat earth coverage applications. Distinguished from conventional arrays formed by identical elements, the proposed one is based on sequential rotation-fed concentric annular aperture elements. By adjusting the excitation phase, magnitude, and polarization of each annular aperture element, the radiation patterns of the array can be shaped to form isoflux beams. Radiation pattern modeling method is developed to obtain array radiation parameters. Besides, to effectively characterize the impedance matching of the radiators of the array with multiple excitations, an overall reflection coefficient is deduced from signal decomposition. A prototype operating at C -band (5 GHz) is designed, fabricated, and measured. It consists of a radiator and a feeding network. The radiator is formed by two annular aperture elements, of which the inner one is realized by a circular patch antenna while the ou","2021","2025-11-07 22:19:20","2025-11-07 22:19:20","","5489-5502","","9","69","","","","","","","","","","","","","","","","","","","","","Antenna arrays; Aperture antennas; CubeSats (Artificial satellites); Directional antennas; Planar antennas; Reflector antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GSDYKGHG","journalArticle","2017","Liu, Xinyu; Jackson, David R.; Chen, Ji; Liu, Jingshen; Fink, Patrick W.; Lin, Gregory Y.; Neveu, Nicole","Transparent and Nontransparent Microstrip Antennas on a CubeSat: Novel low-profile antennas for CubeSats improve mission reliability.","IEEE Antennas &amp; Propagation Magazine","","10459243","","https://research.ebsco.com/linkprocessor/plink?id=ecd695f3-f8ad-3b0d-ba73-b54866fc7229","This article reviews the development of some novel low-profile antennas for CubeSats. The integrated antennas were developed using microstrip-antenna technology, and the antennas were designed to be low profile while having minimal (or zero) blockage of the solar panels on the CubeSat. Two types of designs were investigated: 1) transparent antennas, which are placed above the solar panels (supersolar) and 2) nontransparent antennas, which are placed below the solar panels (subsolar). For past: using transparent metal and using a wire mesh design. The transparent metal indium tin oxide has a comparatively high sheet impedance, which makes an antenna design less efficient. Also, there is a tradeoff between conductivity and transparency [6]. However, a highly conductive thin mesh structure has demonstrated a reasonable efficiency and a high transparency [7]. The substrate must then also be transparent, e.g., glass or quartz.","2017","2025-11-07 22:19:20","2025-11-07 22:19:20","","59-68","","2","59","","","","","","","","","","","","","","","","","","","","","CubeSats (Artificial satellites); Electronic components; Microstrip antennas; navigational and communications equipment and supplies merchant wholesalers; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Semiconductor and other electronic component manufacturing; Semiconductor and Related Device Manufacturing; Solar cells","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5F3RKTP3","journalArticle","2019","Liu, Wen‐Chung; Tang, Tzu‐Yi","High‐gain patch antenna for cubesat‐based automatic dependent surveillance‐broadcast application.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=1c9a924e-d253-3598-a384-668a416cf6b4","A multilayer patch antenna with high gain when operating in the automatic dependent surveillance‐broadcast (ADS‐B) band is designed for cubesat application. The antenna comprising a slotted‐patch radiator, a defected ground, and dual reflectors has a compact size of 80 × 80 × 8.76 mm3 for suitably placing into a cubesat. By properly embedding slots into the patch elements of the antenna, directional radiation pattern with gain of 6.98 dBi at 1.090 GHz and an impedance bandwidth of 17 MHz (1.087‐1.104 GHz) can be achieved for the ADS‐B signal receiving. Validation is done by fabrication and measurement of the antenna prototype and shows good agreement between simulation and measurement.","2019","2025-11-07 22:19:20","2025-11-07 22:19:20","","187-190","","1","61","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Bandwidths; Broadband communication systems; Global Positioning System; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing; Wired Telecommunications Carriers; Wireless communications; Wireless Telecommunications Carriers (except Satellite)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMQFS75T","journalArticle","2019","Ta, Son Xuat; Nguyen, Khac Kiem; Dao-Ngoc, Chien","A Planar Wideband Two-Level Sequentially Rotated Array Antenna for X-Band CubeSat.","Progress in Electromagnetics Research C","","19378718","","https://research.ebsco.com/linkprocessor/plink?id=8568d061-3346-3506-b0fa-0ae46fbcc954","A planar wideband circularly-polarized (CP) antenna array is designed for an X-band CubeSat. The design is a two-level sequential phase architecture, consisting of a 4 × 4 element array composed of sequentially rotated of 2×2 subarrays. Each subarray consists of sequentially rotated 2×2 antennas using metasurface. These antenna elements are incorporated with a two-level sequentially rotated phase network in order to obtain wideband characteristic and high gain. The final prototype with a size of 100mm × 100mm × 2.032mm yields a measured |S11| &lt; -10 dB bandwidth of 50% (6-10 GHz) and measured axial ratio &lt; 3-dB bandwidth of 40.7% (6.45-9.75 GHz). Additionally, the proposed design achieves a good broadside right-hand CP radiation with a peak gain of 17.0 dBic, 3- dB gain bandwidth of 20.4% (7.5-9.2GHz), and radiation efficiency of &gt; 82%. With these features, the proposed antenna can be compatible with any CubeSat standard structure, as well as other small satellites.","2019","2025-11-07 22:19:20","2025-11-07 22:19:20","","57-67","","null","97","","","","","","","","","","","","","","","","","","","","","Antenna array design &amp; Antenna arrays; construction; Microspacecraft; Microstrip antenna arrays; Phased array antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I62T2GV6","journalArticle","2015","Tubbal, Faisel; Raad, Raad; Chin, Kwan-Wu; Butters, Brenden","S-band Planar Antennas for a CubeSat.","International Journal on Electrical Engineering &amp; Informatics","","2085-6830","","https://research.ebsco.com/linkprocessor/plink?id=bc5a43a7-a895-39d3-bd0d-92acc2ce523d","This paper studies the suitability of shorted patch and CPW-feed square slot antennas for CubeSat communications. To study the effect of the CubeSat body on the antennas performance, we have simulated both antennas in the High Frequency Structure Simulator (HFSS) with and without the CubeSat body. Compared to CPW-feed square slot antenna, the shorted patch antenna achieves higher gain and wider bandwidth. We have also re-dimensioned both antennas to shift their resonant frequencies to 2.45 GHz using Quasi Newton method in HFSS. This thus enables their use in the unlicensed ISM band. The repurposed shorted patch has smaller return loss; e.g., -27.5 dB (without CubeSat), higher gain; e.g., 5.3 dBi and wider bandwidth than the repurposed CPW-feed Square slot antenna. Lastly, further enhancement in the gain of re-dimensioned CPW-feed square slot antenna shows an increase of total gain from 2 to 2.52 dB.","2015","2025-11-07 22:19:20","2025-11-07 22:19:20","","559-568","","4","7","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Artificial satellites; CubeSats (Artificial satellites); Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Planar antenna arrays; Planar antennas; Power and Communication Line and Related Structures Construction; Space Research and Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FHL3U6C2","journalArticle","2016","Yao, Yelei; Liao, Shaowei; Wang, Jianxun; Xue, Kai; Balfour, Esmond Agurgo; Luo, Yong","A New Patch Antenna Designed for CubeSat: Dual feed, L\/S dual-band stacked, and circularly polarized.","IEEE Antennas &amp; Propagation Magazine","","10459243","","https://research.ebsco.com/linkprocessor/plink?id=9a423c7c-5590-3219-a4c9-3180c4e2dec4","This article describes a dual-feed, L/S-dual-band-stacked, circularly polarized (CP) patch antenna designed for CubeSat. The antenna is formed by three layers and includes a stacked, dual-band patch antenna on the top and a metallic ground with an embedded feeding network at the bottom. Four stubs are symmetrically added around the periphery of each square patch to tune the operating frequency. The feeding network is made of two independent 3-dB branch-line hybrid couplers formed by striplines. A prototype of the designed antenna has been fabricated and measured. Simulated results show good agreement with measured results. Measured return loss is well below -15 dB, while the axial ratio (AR) is better than 2 dB at both operating frequency bands. Moreover, the measured half-power beamwidth (HPBW) exceeds 80? for both working frequencies. Space environment testing procedures were conducted and demonstrated high reliability and antenna stability.","2016","2025-11-07 22:19:20","2025-11-07 22:19:20","","16-21","","3","58","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna design; Computer and Computer Peripheral Equipment and Software Merchant Wholesalers; Computer and peripheral equipment manufacturing; Directional couplers; Electronic Computer Manufacturing; Embedded computer systems; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Reliability in engineering; Strip transmission lines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
